SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
SOM,Somalia,Somalia,Tree Cover Loss,1.0,1.1311311810787885,0.770747401626605,10,1
SOL,Somaliland,Somaliland,Tree Cover Loss,1.0,1.0222466355396869,0.4469058145340541,10,1
SLB,Solomon Islands,Solomon Islands,Tree Cover Loss,8.0,6.8794197642792385,1.4851830382078097,10,1
SVK,Slovakia,Slovakia,Tree Cover Loss,3.0,4.154938670109749,1.9203218292834645,8,1
SVN,Slovenia,Slovenia,Tree Cover Loss,6.0,4.979024943310658,2.1600138472332784,10,1
SGP,Singapore,Singapore,Tree Cover Loss,10.0,9.818181818181818,0.385694607919935,10,9
SLE,Sierra Leone,Sierra Leone,Tree Cover Loss,10.0,9.698119325551232,1.082814266362038,10,1
SYC,Seychelles,Seychelles,Tree Cover Loss,10.0,10.0,0.0,10,10
SRB,Republic of Serbia,Republic of Serbia,Tree Cover Loss,3.0,2.9962049335863377,1.8725989863542127,10,1
SEN,Senegal,Senegal,Tree Cover Loss,1.0,1.717823469271839,1.5449298701632823,10,1
SAU,Saudi Arabia,Saudi Arabia,Tree Cover Loss,1.0,1.0012025778335099,0.10402766126440781,10,1
STP,São Tomé and Principe,São Tomé and Principe,Tree Cover Loss,8.0,7.977777777777778,0.14740554623801777,8,7
SMR,San Marino,San Marino,Tree Cover Loss,3.0,3.0,0.0,3,3
WSM,Samoa,Samoa,Tree Cover Loss,10.0,10.0,0.0,10,10
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Tree Cover Loss,6.0,5.857142857142857,0.3499271061118826,6,5
LCA,Saint Lucia,Saint Lucia,Tree Cover Loss,6.0,5.875,0.33071891388307384,6,5
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Tree Cover Loss,1.0,1.0,0.0,1,1
RWA,Rwanda,Rwanda,Tree Cover Loss,6.0,5.945539906103287,1.9742096093730361,9,3
RUS,Russia,Russia,Tree Cover Loss,1.0,3.2427360463942065,3.0515618060761285,10,1
ROU,Romania,Romania,Tree Cover Loss,3.0,3.5611217523697265,1.827330775297238,8,1
QAT,Qatar,Qatar,Tree Cover Loss,1.0,1.0158730158730158,0.3776310239165181,10,1
PRT,Portugal,Portugal,Tree Cover Loss,10.0,8.902717051842599,1.452043764347967,10,1
POL,Poland,Poland,Tree Cover Loss,6.0,5.943970102055483,1.9510010236703335,10,1
PHL,Philippines,Philippines,Tree Cover Loss,6.0,4.935607843137255,2.535212935933927,10,1
PER,Peru,Peru,Tree Cover Loss,3.0,4.108229123927431,2.906638972582751,10,1
PRY,Paraguay,Paraguay,Tree Cover Loss,8.0,7.566750376695128,2.490633269036683,10,1
PNG,Papua New Guinea,Papua New Guinea,Tree Cover Loss,5.0,4.614799025578563,2.5912921871441963,10,1
PAN,Panama,Panama,Tree Cover Loss,8.0,6.684940138626339,2.23557055828133,10,1
PLW,Palau,Palau,Tree Cover Loss,1.0,1.5625,2.178553132241672,10,1
PAK,Pakistan,Pakistan,Tree Cover Loss,1.0,1.0018584323816526,0.11260024670853003,10,1
OMN,Oman,Oman,Tree Cover Loss,1.0,1.004820567755758,0.20823513615221914,10,1
NOR,Norway,Norway,Tree Cover Loss,1.0,2.7397529905881375,2.7059035989625966,10,1
PRK,North Korea,North Korea,Tree Cover Loss,6.0,4.8786534743546,2.155332748829147,10,1
NGA,Nigeria,Nigeria,Tree Cover Loss,3.0,4.386483256629968,3.409239019091139,10,1
NER,Niger,Niger,Tree Cover Loss,1.0,1.0017927703790428,0.09071325624035437,6,1
NIC,Nicaragua,Nicaragua,Tree Cover Loss,6.0,6.025303110173959,3.313003096725566,10,1
