SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
HRV,Croatia,Croatia,Key Biodiversity Areas,7.0,6.373794916739702,2.085502830938672,10,1
CIV,Ivory Coast,Ivory Coast,Key Biodiversity Areas,3.0,3.7843793178677916,3.011911058318045,10,1
CRI,Costa Rica,Costa Rica,Key Biodiversity Areas,8.0,8.81095644364616,1.0121428589580843,10,6
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Key Biodiversity Areas,1.0,2.9225019270558645,2.9702277356425935,10,1
COG,Republic of the Congo,Republic of the Congo,Key Biodiversity Areas,4.0,5.003229574658146,3.335567672206585,10,1
COM,Comoros,Comoros,Key Biodiversity Areas,8.0,7.861538461538461,0.3453837587791331,8,7
COL,Colombia,Colombia,Key Biodiversity Areas,6.0,4.675588064167568,2.9286435238131046,10,1
CH1,China,China,Key Biodiversity Areas,3.0,4.218136732039143,3.1159223663496864,10,1
CH1,China,Macao S.A.R,Key Biodiversity Areas,6.0,6.0,0.0,6,6
CH1,China,Hong Kong S.A.R.,Key Biodiversity Areas,8.0,7.428571428571429,0.9476070829586857,8,5
CHL,Chile,Chile,Key Biodiversity Areas,6.0,4.8611126983220005,2.596037330301349,10,1
TCD,Chad,Chad,Key Biodiversity Areas,1.0,3.1223798101991864,3.11788892317116,10,1
CAF,Central African Republic,Central African Republic,Key Biodiversity Areas,1.0,3.379339093527361,3.217041554246297,10,1
CPV,Cabo Verde,Cabo Verde,Key Biodiversity Areas,6.0,6.0,0.0,6,6
CAN,Canada,Canada,Key Biodiversity Areas,1.0,1.803215726384524,1.9976324540948875,10,1
CMR,Cameroon,Cameroon,Key Biodiversity Areas,4.0,4.573734001112966,2.871986579037653,10,1
KHM,Cambodia,Cambodia,Key Biodiversity Areas,8.0,7.654511278195489,1.8555102384142943,10,1
MMR,Myanmar,Myanmar,Key Biodiversity Areas,6.0,6.081192317286106,2.5334909075776433,10,1
BDI,Burundi,Burundi,Key Biodiversity Areas,6.0,5.564912280701755,2.2838480322496477,8,3
BFA,Burkina Faso,Burkina Faso,Key Biodiversity Areas,1.0,2.612427022518766,2.576080845957249,10,1
BGR,Bulgaria,Bulgaria,Key Biodiversity Areas,7.0,6.846136233543217,1.222251579515047,10,3
BRN,Brunei,Brunei,Key Biodiversity Areas,8.0,7.9025423728813555,0.3367244672556581,8,6
BRA,Brazil,Brazil,Key Biodiversity Areas,3.0,3.8693192983201534,3.1748741316654416,10,1
BWA,Botswana,Botswana,Key Biodiversity Areas,6.0,5.481914144968332,3.5016619351244986,10,1
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Key Biodiversity Areas,3.0,3.6303159895462107,2.7243161916745238,8,1
BOL,Bolivia,Bolivia,Key Biodiversity Areas,6.0,5.8998136907266066,2.992401005081593,10,1
BTN,Bhutan,Bhutan,Key Biodiversity Areas,8.0,7.989617744218971,1.1996876245878936,10,3
BEN,Benin,Benin,Key Biodiversity Areas,6.0,4.741146040588937,3.0875354651354536,10,1
BLZ,Belize,Belize,Key Biodiversity Areas,10.0,9.521988527724666,1.1126743590619377,10,3
BEL,Belgium,Belgium,Key Biodiversity Areas,6.0,4.462406015037594,2.341831690093403,8,1
BLR,Belarus,Belarus,Key Biodiversity Areas,3.0,3.923196086424786,2.6484102210598803,10,1
BRB,Barbados,Barbados,Key Biodiversity Areas,8.0,7.9375,0.24206145913796356,8,7
BGD,Bangladesh,Bangladesh,Key Biodiversity Areas,6.0,4.845972957084069,2.3301370038361897,10,1
BHR,Bahrain,Bahrain,Key Biodiversity Areas,6.0,6.0,0.0,6,6
BHS,The Bahamas,The Bahamas,Key Biodiversity Areas,8.0,7.565420560747664,1.2214033196428509,10,6
AZE,Azerbaijan,Azerbaijan,Key Biodiversity Areas,6.0,6.7195043450273575,1.4267940430528387,10,1
AUT,Austria,Austria,Key Biodiversity Areas,3.0,4.155000646914219,2.4374251643118705,8,1
AU1,Australia,Australia,Key Biodiversity Areas,1.0,3.210914615106291,2.9072589404687617,10,1
ARM,Armenia,Armenia,Key Biodiversity Areas,8.0,7.882048872180451,1.1579640601196581,10,3
ARG,Argentina,Argentina,Key Biodiversity Areas,5.0,4.485006403255404,2.9855627408487884,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Key Biodiversity Areas,8.0,7.8,0.39999999999999997,8,7
AGO,Angola,Angola,Key Biodiversity Areas,1.0,3.1123223352563287,2.8118708882143006,10,1
AND,Andorra,Andorra,Key Biodiversity Areas,8.0,7.685714285714286,1.2135291760911602,8,1
DZA,Algeria,Algeria,Key Biodiversity Areas,1.0,2.880111693730713,3.037601306361133,10,1
ALB,Albania,Albania,Key Biodiversity Areas,8.0,7.409937888198757,0.9588457814710101,10,3
AFG,Afghanistan,Afghanistan,Key Biodiversity Areas,3.0,3.359235734043643,2.964303556331244,10,1
KAS,Kashmir,Siachen Glacier,Key Biodiversity Areas,1.0,1.0454545454545454,0.3664662612862977,4,1
NL1,Netherlands,Sint Maarten,Key Biodiversity Areas,8.0,8.0,0.0,8,8
TUV,Tuvalu,Tuvalu,Key Biodiversity Areas,--,--,--,--,--
