SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
QAT,Qatar,Qatar,Political Situation,6.0,6.038800705467372,0.3003419112156332,10,5
PRT,Portugal,Portugal,Political Situation,2.0,2.2050281074328546,1.2342574013355192,10,1
POL,Poland,Poland,Political Situation,4.0,4.005347132384649,0.3877899786110798,10,1
PHL,Philippines,Philippines,Political Situation,7.0,6.95678431372549,0.30230333511327234,10,5
PER,Peru,Peru,Political Situation,6.0,6.06018873646467,0.25956979325506374,10,3
PRY,Paraguay,Paraguay,Political Situation,6.0,6.012154696132597,0.3223671365774569,7,4
PNG,Papua New Guinea,Papua New Guinea,Political Situation,7.0,6.9538164839626475,0.31166691638426086,10,5
PAN,Panama,Panama,Political Situation,5.0,5.027410207939509,0.4080998246631906,10,1
PLW,Palau,Palau,Political Situation,3.5,3.75,1.7853571071357126,10,1
PAK,Pakistan,Pakistan,Political Situation,9.0,8.75303271657885,0.8069919791655485,10,5
OMN,Oman,Oman,Political Situation,7.0,7.005356186395287,0.3166479141239363,10,5
NOR,Norway,Norway,Political Situation,1.0,1.2614598782972708,1.4873138650273374,10,1
PRK,North Korea,North Korea,Political Situation,9.0,8.670192198339588,1.151917658793434,10,1
NGA,Nigeria,Nigeria,Political Situation,8.0,7.992321187927484,0.20702902829099729,9,5
NER,Niger,Niger,Political Situation,7.0,7.071015659300453,0.3965569015455305,10,5
NIC,Nicaragua,Nicaragua,Political Situation,7.0,6.9859427165700225,0.339222813071854,10,3
NZ1,New Zealand,New Zealand,Political Situation,1.0,1.0680470448705277,0.7796108025926385,10,1
NL1,Netherlands,Netherlands,Political Situation,1.0,1.4350036310820624,1.8125212358589042,10,1
NL1,Netherlands,Aruba,Political Situation,5.0,5.0,0.0,5,5
NL1,Netherlands,Curaçao,Political Situation,5.0,5.0,0.0,5,5
NPL,Nepal,Nepal,Political Situation,7.0,6.831237424547283,0.5386846618918643,7,5
NRU,Nauru,Nauru,Political Situation,1.0,1.0,0.0,1,1
NAM,Namibia,Namibia,Political Situation,4.0,4.084591023801277,0.6423648276988715,10,1
MOZ,Mozambique,Mozambique,Political Situation,7.0,7.013828418083738,0.41336474692461006,10,1
MAR,Morocco,Morocco,Political Situation,6.0,6.0899545622006634,0.518550427055543,10,5
SAH,Western Sahara,Western Sahara,Political Situation,6.0,6.323971260613978,0.732429836150013,9,5
MNE,Montenegro,Montenegro,Political Situation,4.0,4.689557855126999,1.2197628242044836,7,1
MNG,Mongolia,Mongolia,Political Situation,5.0,5.071129647351206,0.3609527200327272,7,5
MDA,Moldova,Moldova,Political Situation,5.0,5.519109338650715,0.8572315129195269,7,5
MCO,Monaco,Monaco,Political Situation,2.0,2.0,0.0,2,2
MEX,Mexico,Mexico,Political Situation,6.0,5.974194134388309,0.3035994097406752,10,3
MUS,Mauritius,Mauritius,Political Situation,10.0,10.0,0.0,10,10
MRT,Mauritania,Mauritania,Political Situation,8.0,7.9653982032906026,0.27546239314679005,9,5
MLT,Malta,Malta,Political Situation,3.0,3.0,0.0,3,3
